county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km
Fresno,2018-08-05,49.5625,160.0,,,48.0,28.4,36.7,20.1,0.0,21.7,0.0,0.0,2174.304390014134,150.0
Fresno,2018-08-06,141.125,188.0,,,48.0,27.5,36.0,19.0,0.0,16.5,1.0,1.0,91.58076311857766,150.0
Fresno,2018-08-07,128.22916666666666,161.0,,,48.0,27.55,37.0,18.1,0.0,16.8,0.0,0.0,1394.1695601536271,150.0
Fresno,2018-08-08,135.54166666666666,152.0,,,48.0,28.85,38.3,19.4,0.0,13.4,0.0,0.0,1405.634702190961,150.0
Fresno,2018-08-09,137.35416666666666,154.0,,,48.0,28.9,38.8,19.0,0.0,10.4,0.0,0.0,497.8765425802559,150.0
Fresno,2018-08-10,86.73913043478261,138.0,,,46.0,30.05,39.2,20.9,0.0,15.8,0.0,0.0,280.9571214940732,150.0
Fresno,2018-08-11,79.04166666666667,114.0,,,48.0,30.45,38.8,22.1,0.0,14.8,0.0,0.0,1135.3818138442607,150.0
Fresno,2018-08-12,46.666666666666664,73.0,,,48.0,30.05,38.5,21.6,0.0,11.7,0.0,0.0,1369.5844091400768,150.0
Fresno,2018-08-13,44.729166666666664,64.0,,,48.0,29.2,37.5,20.9,0.0,14.7,0.0,0.0,557.0279561772403,150.0
Fresno,2018-08-14,56.729166666666664,74.0,,,48.0,28.9,36.8,21.0,0.0,13.6,0.0,0.0,1500.0,150.0
Fresno,2018-08-15,60.958333333333336,79.0,,,48.0,27.6,35.8,19.4,0.0,15.0,0.0,0.0,529.5720908224569,150.0
Fresno,2018-08-16,70.52083333333333,79.0,,,48.0,28.35,36.5,20.2,0.0,14.3,0.0,0.0,597.6725113069116,150.0
Fresno,2018-08-17,67.52083333333333,77.0,,,48.0,30.05,38.2,21.9,0.0,12.5,0.0,0.0,630.6267440625775,150.0
Fresno,2018-08-18,58.0625,68.0,,,48.0,30.9,39.2,22.6,0.0,14.3,0.0,0.0,508.5249942505322,150.0
Fresno,2018-08-19,64.33333333333333,96.0,,,48.0,29.799999999999997,38.4,21.2,0.0,14.1,0.0,0.0,186.9270188805828,150.0
Fresno,2018-08-20,73.22916666666667,87.0,,,48.0,28.700000000000003,38.2,19.2,0.0,12.7,0.0,0.0,844.039796901785,150.0
Fresno,2018-08-21,73.27083333333333,89.0,,,48.0,27.65,37.1,18.2,0.0,19.9,0.0,0.0,1500.0,150.0
Fresno,2018-08-22,68.5,88.0,,,48.0,25.450000000000003,33.7,17.2,0.0,15.8,0.0,0.0,707.256617992967,150.0
Fresno,2018-08-23,76.89583333333333,87.0,,,48.0,25.65,33.5,17.8,0.0,15.9,0.0,0.0,527.9098207380736,150.0
Fresno,2018-08-24,105.14583333333331,145.0,,,48.0,24.6,32.8,16.4,0.0,15.3,0.0,0.0,771.2781113143761,150.0
Fresno,2018-08-25,100.85416666666669,122.0,,,48.0,25.5,33.7,17.3,0.0,12.0,0.0,0.0,664.2558272535206,150.0
Fresno,2018-08-26,93.95833333333331,112.0,,,48.0,26.15,33.8,18.5,0.0,12.7,0.0,0.0,1361.5280668763526,150.0
Fresno,2018-08-27,41.340425531914896,88.0,,,47.0,24.85,33.2,16.5,0.0,17.7,0.0,0.0,1500.0,150.0
Fresno,2018-08-28,41.26086956521739,82.0,,,46.0,24.65,31.7,17.6,0.0,18.9,0.0,0.0,1500.0,150.0
Fresno,2018-08-29,49.583333333333336,67.0,,,48.0,24.15,31.3,17.0,0.0,14.8,0.0,0.0,1500.0,150.0
Fresno,2018-08-30,56.583333333333336,63.0,,,48.0,23.85,30.6,17.1,0.0,18.4,0.0,0.0,562.586264283271,150.0
Fresno,2018-08-31,60.3125,75.0,,,48.0,23.7,30.9,16.5,0.0,15.6,0.0,0.0,1500.0,150.0
Fresno,2018-09-01,59.3125,72.0,,,48.0,25.15,32.3,18.0,0.0,13.5,0.0,0.0,1500.0,150.0
Fresno,2018-09-02,62.0,71.0,,,48.0,27.1,35.5,18.7,0.0,10.4,0.0,0.0,1500.0,150.0
Fresno,2018-09-03,69.04166666666667,81.0,,,48.0,27.65,35.5,19.8,0.0,12.7,0.0,0.0,596.8108893256097,150.0
Fresno,2018-09-04,83.04166666666667,91.0,,,48.0,27.65,35.9,19.4,0.0,14.3,0.0,0.0,182.9470321569495,150.0
Fresno,2018-09-05,74.83333333333333,86.0,,,48.0,28.45,36.8,20.1,0.0,11.9,0.0,0.0,520.8341680022237,150.0
Fresno,2018-09-06,65.58333333333333,79.0,,,48.0,27.9,36.7,19.1,0.0,17.1,0.0,0.0,775.1495658141889,150.0
Fresno,2018-09-07,66.1219512195122,79.0,,,41.0,27.8,36.7,18.9,0.0,13.3,0.0,0.0,985.6089289097232,150.0
Fresno,2018-09-08,33.791666666666664,63.0,,,48.0,27.3,36.1,18.5,0.0,14.2,0.0,0.0,326.5815578751389,150.0
Fresno,2018-09-09,44.25,62.0,,,48.0,26.35,35.5,17.2,0.0,15.5,0.0,0.0,1500.0,150.0
Fresno,2018-09-10,57.708333333333336,64.0,,,48.0,25.5,34.6,16.4,0.0,13.3,0.0,0.0,1500.0,150.0
Fresno,2018-09-11,58.770833333333336,69.0,,,48.0,25.450000000000003,34.2,16.7,0.0,13.6,0.0,0.0,1500.0,150.0
Fresno,2018-09-12,38.541666666666664,54.0,,,48.0,25.95,34.0,17.9,0.0,18.1,0.0,0.0,1038.6971413371136,150.0
Fresno,2018-09-13,33.3125,53.0,,,48.0,22.65,30.4,14.9,0.0,19.5,0.0,0.0,1053.4683970583949,150.0
Fresno,2018-09-14,36.729166666666664,52.0,,,48.0,22.0,30.4,13.6,0.0,15.7,0.0,0.0,1500.0,150.0
Fresno,2018-09-15,39.708333333333336,55.0,,,48.0,22.95,29.4,16.5,0.0,17.4,0.0,0.0,895.9001232096238,150.0
Fresno,2018-09-16,29.666666666666668,52.0,,,48.0,21.35,29.5,13.2,0.0,18.1,0.0,0.0,1012.0191411961778,150.0
Fresno,2018-09-17,36.166666666666664,59.0,,,48.0,21.95,30.5,13.4,0.0,12.7,0.0,0.0,14032.235712661974,150.0
Fresno,2018-09-18,37.791666666666664,53.0,,,48.0,21.9,30.1,13.7,0.0,14.8,0.0,0.0,1500.0,150.0
Fresno,2018-09-19,48.041666666666664,58.0,,,48.0,22.2,30.5,13.9,0.0,14.3,0.0,0.0,1500.0,150.0
Fresno,2018-09-20,56.604166666666664,70.0,,,48.0,23.2,32.5,13.9,0.0,12.8,0.0,0.0,1500.0,150.0
Fresno,2018-09-21,62.5,72.0,,,48.0,24.0,34.9,13.1,0.0,10.6,0.0,0.0,1500.0,150.0
Fresno,2018-09-22,58.729166666666664,71.0,,,48.0,24.799999999999997,34.9,14.7,0.0,11.2,0.0,0.0,270.1484517733318,150.0
Fresno,2018-09-23,55.166666666666664,64.0,,,48.0,25.2,34.3,16.1,0.0,11.3,0.0,0.0,1500.0,150.0
Fresno,2018-09-24,42.458333333333336,64.0,,,48.0,24.25,33.6,14.9,0.0,11.4,0.0,0.0,9752.83645989445,150.0
Fresno,2018-09-25,56.270833333333336,71.0,,,48.0,24.0,34.0,14.0,0.0,10.4,0.0,0.0,941.5932087621982,150.0
Fresno,2018-09-26,58.0625,77.0,,,48.0,25.75,35.5,16.0,0.0,10.7,0.0,0.0,1500.0,150.0
Fresno,2018-09-27,65.20833333333333,78.0,,,48.0,26.45,35.8,17.1,0.0,10.3,0.0,0.0,1500.0,150.0
Fresno,2018-09-28,70.75,87.0,,,48.0,25.75,34.5,17.0,0.0,10.7,0.0,0.0,1500.0,150.0
Fresno,2018-09-29,52.5,67.0,,,48.0,24.700000000000003,33.6,15.8,0.0,16.5,0.0,0.0,1500.0,150.0
Fresno,2018-09-30,42.625,61.0,,,48.0,20.55,26.3,14.8,0.0,15.0,0.0,0.0,564.4569224083598,150.0
Fresno,2018-10-01,53.3125,65.0,,,48.0,22.75,30.9,14.6,0.0,8.7,0.0,0.0,1500.0,150.0
Fresno,2018-10-02,52.604166666666664,59.0,,,48.0,23.8,30.0,17.6,0.4,9.9,0.0,0.0,5908.459425147921,150.0
Fresno,2018-10-03,-5.953488372093023,59.0,,,43.0,24.200000000000003,29.8,18.6,3.5,16.0,0.0,0.0,1500.0,150.0
Fresno,2018-10-04,-18.28205128205128,52.0,,,39.0,20.6,24.7,16.5,0.7,13.3,2.0,1.0,90.53739025539966,150.0
Fresno,2018-10-05,-3.2962962962962963,56.0,,,27.0,19.85,25.6,14.1,0.0,13.6,0.0,0.0,1500.0,150.0
Fresno,2018-10-06,37.104166666666664,64.0,,,48.0,20.85,26.2,15.5,0.0,21.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-07,29.083333333333332,46.0,,,48.0,18.7,25.5,11.9,0.0,19.9,0.0,0.0,443.260044244162,150.0
Fresno,2018-10-08,44.791666666666664,62.0,,,48.0,19.6,26.6,12.6,0.0,10.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-09,52.458333333333336,71.0,,,48.0,20.35,27.9,12.8,0.0,8.6,0.0,0.0,1500.0,150.0
Fresno,2018-10-10,53.0,61.0,,,48.0,19.0,26.6,11.4,0.0,10.4,0.0,0.0,1500.0,150.0
Fresno,2018-10-11,48.479166666666664,67.0,,,48.0,18.6,24.8,12.4,0.0,10.0,0.0,0.0,1500.0,150.0
Fresno,2018-10-12,57.229166666666664,68.0,,,48.0,19.4,27.2,11.6,0.0,11.2,0.0,0.0,355.6136837893951,150.0
Fresno,2018-10-13,60.625,76.0,,,48.0,20.45,28.8,12.1,0.0,9.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-14,48.791666666666664,60.0,,,48.0,19.2,28.0,10.4,0.0,10.6,0.0,0.0,619.0149060694156,150.0
Fresno,2018-10-15,51.729166666666664,64.0,,,48.0,19.8,27.8,11.8,0.0,13.3,0.0,0.0,1500.0,150.0
Fresno,2018-10-16,53.895833333333336,65.0,,,48.0,17.5,27.0,8.0,0.0,10.5,0.0,0.0,1500.0,150.0
Fresno,2018-10-17,53.604166666666664,64.0,,,48.0,18.700000000000003,28.6,8.8,0.0,10.9,0.0,0.0,1500.0,150.0
Fresno,2018-10-18,58.9375,69.0,,,48.0,18.5,28.6,8.4,0.0,10.0,0.0,0.0,1500.0,150.0
Fresno,2018-10-19,59.166666666666664,70.0,,,48.0,19.5,29.4,9.6,0.0,9.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-20,67.29166666666667,85.0,,,48.0,19.75,29.6,9.9,0.0,11.2,0.0,0.0,1500.0,150.0
Fresno,2018-10-21,62.9375,79.0,,,48.0,20.0,28.8,11.2,0.0,8.2,0.0,0.0,1500.0,150.0
Fresno,2018-10-22,63.5,80.0,,,48.0,18.6,27.8,9.4,0.0,11.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-23,67.85416666666667,87.0,,,48.0,18.0,26.6,9.4,0.0,14.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-24,60.916666666666664,78.0,,,48.0,16.5,25.3,7.7,0.0,12.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-25,67.47916666666667,82.0,,,48.0,17.35,25.8,8.9,0.0,9.9,0.0,0.0,1500.0,150.0
Fresno,2018-10-26,66.35416666666667,78.0,,,48.0,18.55,28.0,9.1,0.0,9.7,0.0,0.0,10679.8296641818,150.0
Fresno,2018-10-27,74.89583333333333,89.0,,,48.0,19.55,28.8,10.3,0.0,8.4,0.0,0.0,1500.0,150.0
Fresno,2018-10-28,80.89583333333333,101.0,,,48.0,19.45,27.0,11.9,0.0,17.8,0.0,0.0,1500.0,150.0
Fresno,2018-10-29,26.148936170212767,45.0,,,47.0,19.2,25.3,13.1,0.0,18.7,0.0,0.0,1500.0,150.0
Fresno,2018-10-30,33.291666666666664,51.0,,,48.0,14.9,21.2,8.6,0.0,16.0,0.0,0.0,1500.0,150.0
Fresno,2018-10-31,21.40625,71.0,,,32.0,15.3,23.0,7.6,0.0,12.2,0.0,0.0,1500.0,150.0
Fresno,2018-11-01,61.208333333333336,72.0,,,48.0,16.7,25.6,7.8,0.0,8.9,0.0,0.0,1500.0,150.0
Fresno,2018-11-02,61.0625,73.0,,,48.0,17.55,26.2,8.9,0.0,8.9,0.0,0.0,1500.0,150.0
Fresno,2018-11-03,72.6875,88.0,,,48.0,17.3,25.2,9.4,0.0,9.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-04,74.91666666666667,106.0,,,48.0,18.35,26.0,10.7,0.0,8.3,0.0,0.0,1500.0,150.0
Fresno,2018-11-05,43.369565217391305,83.0,,,46.0,17.25,24.2,10.3,0.0,10.7,0.0,0.0,1500.0,150.0
Fresno,2018-11-06,64.54166666666667,97.0,,,48.0,15.25,23.0,7.5,0.0,9.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-07,62.666666666666664,77.0,,,48.0,14.5,23.1,5.9,0.0,9.0,0.0,0.0,1500.0,150.0
Fresno,2018-11-08,61.041666666666664,75.0,,,48.0,13.65,21.2,6.1,0.0,9.5,0.0,0.0,258.78990749196447,150.0
Fresno,2018-11-09,70.75,86.0,,,48.0,12.4,21.7,3.1,0.0,9.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-10,87.5625,105.0,,,48.0,11.75,21.0,2.5,0.0,8.8,0.0,0.0,1500.0,150.0
Fresno,2018-11-11,107.39583333333331,144.0,,,48.0,11.1,20.7,1.5,0.0,10.5,0.0,0.0,1500.0,150.0
Fresno,2018-11-12,111.60416666666669,175.0,,,48.0,11.4,21.3,1.5,0.0,10.2,0.0,0.0,1500.0,150.0
Fresno,2018-11-13,89.9375,153.0,,,48.0,11.95,21.4,2.5,0.0,10.8,0.0,0.0,1500.0,150.0
Fresno,2018-11-14,87.02083333333333,124.0,,,48.0,12.5,20.8,4.2,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2018-11-15,103.39583333333331,135.0,,,48.0,10.9,20.2,1.6,0.0,9.5,0.0,0.0,1500.0,150.0
Fresno,2018-11-16,146.35416666666666,177.0,,,48.0,11.9,20.8,3.0,0.0,10.0,0.0,0.0,1500.0,150.0
Fresno,2018-11-17,153.72916666666666,167.0,,,48.0,12.05,21.4,2.7,0.0,9.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-18,155.83333333333334,179.0,,,48.0,12.0,21.2,2.8,0.0,10.0,0.0,0.0,1500.0,150.0
Fresno,2018-11-19,157.91666666666666,184.0,,,48.0,11.75,21.5,2.0,0.0,10.8,0.0,0.0,1500.0,150.0
Fresno,2018-11-20,156.51111111111112,187.0,,,45.0,12.35,22.5,2.2,0.0,8.8,0.0,0.0,1500.0,150.0
Fresno,2018-11-21,66.47916666666667,151.0,,,48.0,13.35,20.5,6.2,0.3,13.3,0.0,0.0,1500.0,150.0
Fresno,2018-11-22,36.5,82.0,,,46.0,14.0,17.9,10.1,19.4,14.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-23,56.041666666666664,121.0,,,48.0,12.05,15.6,8.5,1.2,8.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-24,45.6875,77.0,,,48.0,15.35,19.5,11.2,2.4,14.7,0.0,0.0,1500.0,150.0
Fresno,2018-11-25,35.875,58.0,,,48.0,13.55,17.3,9.8,0.0,11.9,0.0,0.0,1500.0,150.0
Fresno,2018-11-26,61.645833333333336,93.0,,,48.0,12.8,18.5,7.1,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2018-11-27,75.29166666666667,93.0,,,48.0,12.85,19.4,6.3,0.0,12.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-28,76.66666666666667,106.0,,,48.0,13.5,16.2,10.8,21.5,13.4,0.0,0.0,1500.0,150.0
Fresno,2018-11-29,41.6875,77.0,,,48.0,13.0,14.8,11.2,30.4,33.7,0.0,0.0,1500.0,150.0
Fresno,2018-11-30,27.041666666666668,60.0,,,48.0,12.25,14.9,9.6,5.4,21.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-01,-13.717391304347826,80.0,,,46.0,8.85,13.4,4.3,3.4,12.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-02,23.541666666666668,65.0,,,48.0,7.8,12.1,3.5,0.0,11.4,0.0,0.0,1500.0,150.0
Fresno,2018-12-03,-19.369565217391305,74.0,,,46.0,7.75,13.2,2.3,0.0,6.6,0.0,0.0,1500.0,150.0
Fresno,2018-12-04,53.458333333333336,73.0,,,48.0,9.6,14.1,5.1,0.0,9.0,0.0,0.0,1500.0,150.0
Fresno,2018-12-05,23.2,69.0,,,45.0,9.8,11.8,7.8,4.0,11.7,0.0,0.0,1500.0,150.0
Fresno,2018-12-06,50.833333333333336,62.0,,,48.0,10.9,14.0,7.8,1.6,10.2,0.0,0.0,1500.0,150.0
Fresno,2018-12-07,70.27083333333333,91.0,,,48.0,10.9,14.4,7.4,0.4,11.2,0.0,0.0,1500.0,150.0
Fresno,2018-12-08,79.125,108.0,,,48.0,8.3,12.5,4.1,0.0,10.1,0.0,0.0,1500.0,150.0
Fresno,2018-12-09,81.29166666666667,110.0,,,48.0,8.65,13.4,3.9,0.0,8.0,0.0,0.0,1500.0,150.0
Fresno,2018-12-10,75.39583333333333,89.0,,,48.0,7.85,11.1,4.6,0.0,9.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-11,71.64583333333333,90.0,,,48.0,7.9,10.6,5.2,0.1,10.9,0.0,0.0,1500.0,150.0
Fresno,2018-12-12,67.60416666666667,88.0,,,48.0,6.85,11.4,2.3,0.0,7.4,0.0,0.0,1500.0,150.0
Fresno,2018-12-13,71.39583333333333,83.0,,,48.0,8.049999999999999,15.2,0.9,0.0,8.0,0.0,0.0,1500.0,150.0
Fresno,2018-12-14,82.8125,118.0,,,48.0,9.4,13.9,4.9,0.0,12.4,0.0,0.0,1824.9663360980153,150.0
Fresno,2018-12-15,76.75,145.0,,,48.0,9.2,16.4,2.0,0.0,10.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-16,71.08333333333333,109.0,,,48.0,10.85,18.8,2.9,0.0,14.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-17,53.854166666666664,76.0,,,48.0,12.95,15.5,10.4,8.4,12.0,0.0,0.0,1500.0,150.0
Fresno,2018-12-18,45.895833333333336,70.0,,,48.0,9.85,13.8,5.9,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2018-12-19,69.5,113.0,,,48.0,9.65,13.4,5.9,0.0,8.1,0.0,0.0,1500.0,150.0
Fresno,2018-12-20,65.27083333333333,80.0,,,48.0,8.1,14.1,2.1,0.0,7.4,0.0,0.0,1500.0,150.0
Fresno,2018-12-21,82.20833333333333,98.0,,,48.0,11.25,15.6,6.9,0.0,11.1,0.0,0.0,1500.0,150.0
Fresno,2018-12-22,81.77083333333333,106.0,,,48.0,10.65,13.4,7.9,0.0,9.5,0.0,0.0,1500.0,150.0
Fresno,2018-12-23,63.354166666666664,74.0,,,48.0,8.85,12.4,5.3,0.0,8.9,0.0,0.0,1500.0,150.0
Fresno,2018-12-24,74.89583333333333,91.0,,,48.0,9.65,13.8,5.5,0.0,8.7,0.0,0.0,1500.0,150.0
Fresno,2018-12-25,60.958333333333336,87.0,,,48.0,10.25,13.4,7.1,8.7,20.1,0.0,0.0,1500.0,150.0
Fresno,2018-12-26,56.90909090909091,98.0,,,33.0,8.4,11.9,4.9,0.0,12.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-27,84.875,123.0,,,24.0,5.8,11.1,0.5,0.0,14.8,0.0,0.0,1500.0,150.0
Fresno,2018-12-28,75.125,89.0,,,24.0,4.15,9.8,-1.5,0.0,9.4,0.0,0.0,1500.0,150.0
Fresno,2018-12-29,89.25,136.0,,,24.0,5.1,11.1,-0.9,0.0,9.6,0.0,0.0,1500.0,150.0
Fresno,2018-12-30,109.45833333333331,164.0,,,24.0,5.050000000000001,11.3,-1.2,0.0,10.9,0.0,0.0,1500.0,150.0
Fresno,2018-12-31,103.29166666666669,151.0,,,24.0,4.8999999999999995,9.2,0.6,0.0,7.9,0.0,0.0,1500.0,150.0
Fresno,2019-01-01,134.04166666666666,188.0,,,24.0,4.1,10.2,-2.0,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-02,120.5,164.0,,,24.0,4.449999999999999,11.2,-2.3,0.0,11.7,0.0,0.0,1500.0,150.0
Fresno,2019-01-03,47.36666666666667,131.0,,,30.0,5.2,12.9,-2.5,0.0,8.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-04,83.47916666666667,123.0,,,48.0,7.05,15.6,-1.5,0.0,8.4,0.0,0.0,1500.0,150.0
Fresno,2019-01-05,70.0,113.0,,,48.0,8.5,13.5,3.5,0.9,16.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-06,42.854166666666664,60.0,,,48.0,8.15,12.4,3.9,5.8,26.7,0.0,0.0,1500.0,150.0
Fresno,2019-01-07,-32.125,55.0,,,40.0,12.0,15.6,8.4,15.4,27.2,0.0,0.0,3973.8779140416577,150.0
Fresno,2019-01-08,9.5,59.0,,,36.0,13.25,17.9,8.6,0.0,14.5,0.0,0.0,1500.0,150.0
Fresno,2019-01-09,48.8125,73.0,,,48.0,13.15,17.0,9.3,10.6,12.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-10,44.354166666666664,76.0,,,48.0,9.95,13.9,6.0,0.9,12.5,0.0,0.0,1500.0,150.0
Fresno,2019-01-11,49.0,71.0,,,48.0,10.65,17.1,4.2,0.0,10.9,0.0,0.0,1500.0,150.0
Fresno,2019-01-12,54.375,88.0,,,48.0,10.45,15.3,5.6,0.0,12.4,0.0,0.0,1500.0,150.0
Fresno,2019-01-13,43.791666666666664,83.0,,,48.0,11.3,16.3,6.3,0.0,12.4,0.0,0.0,1500.0,150.0
Fresno,2019-01-14,48.145833333333336,64.0,,,48.0,10.65,15.5,5.8,0.8,10.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-15,40.104166666666664,78.0,,,48.0,9.15,12.4,5.9,5.3,14.3,0.0,0.0,1500.0,150.0
Fresno,2019-01-16,14.826086956521738,38.0,,,46.0,14.15,18.1,10.2,6.8,17.3,0.0,0.0,1500.0,150.0
Fresno,2019-01-17,1.75,58.0,,,48.0,14.5,16.5,12.5,16.2,23.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-18,26.479166666666668,59.0,,,48.0,12.65,16.7,8.6,1.4,14.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-19,47.71739130434783,75.0,,,46.0,11.55,17.0,6.1,0.0,7.6,0.0,0.0,1500.0,150.0
Fresno,2019-01-20,65.91666666666667,98.0,,,24.0,11.55,16.8,6.3,0.0,13.0,0.0,0.0,1500.0,150.0
Fresno,2019-01-21,25.375,64.0,,,24.0,10.7,15.8,5.6,5.9,29.5,0.0,0.0,1500.0,150.0
Fresno,2019-01-22,3.392857142857143,67.0,,,28.0,7.35,12.2,2.5,0.0,17.3,0.0,0.0,1500.0,150.0
Fresno,2019-01-23,62.604166666666664,117.0,,,48.0,7.2,13.4,1.0,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-24,66.89583333333333,95.0,,,48.0,7.8,15.0,0.6,0.0,8.7,0.0,0.0,1500.0,150.0
Fresno,2019-01-25,81.47916666666667,109.0,,,48.0,8.6,15.7,1.5,0.0,9.9,0.0,0.0,1500.0,150.0
Fresno,2019-01-26,85.64583333333333,108.0,,,48.0,9.65,16.8,2.5,0.0,8.0,0.0,0.0,1500.0,150.0
Fresno,2019-01-27,97.26470588235294,163.0,,,34.0,10.4,17.5,3.3,0.0,9.0,0.0,0.0,1500.0,150.0
Fresno,2019-01-28,53.04,150.0,,,25.0,10.85,16.6,5.1,0.0,10.2,0.0,0.0,1500.0,150.0
Fresno,2019-01-29,109.25,145.0,,,48.0,10.2,15.6,4.8,0.0,9.0,0.0,0.0,1500.0,150.0
Fresno,2019-01-30,87.77083333333333,131.0,,,48.0,11.8,17.2,6.4,0.3,8.4,0.0,0.0,1500.0,150.0
Fresno,2019-01-31,85.33333333333333,112.0,,,48.0,14.0,18.2,9.8,3.3,13.2,0.0,0.0,1500.0,150.0
Fresno,2019-02-01,55.25,67.0,,,48.0,12.5,17.4,7.6,0.0,13.7,0.0,0.0,1500.0,150.0
Fresno,2019-02-02,31.875,67.0,,,48.0,13.3,15.2,11.4,20.6,26.6,0.0,0.0,1500.0,150.0
Fresno,2019-02-03,13.95744680851064,29.0,,,47.0,11.5,13.9,9.1,10.7,27.7,0.0,0.0,1500.0,150.0
Fresno,2019-02-04,-11.191489361702128,39.0,,,47.0,10.85,12.8,8.9,17.5,18.9,0.0,0.0,1500.0,150.0
Fresno,2019-02-05,-7.217391304347826,39.0,,,46.0,7.6,11.7,3.5,17.0,15.5,0.0,0.0,10384.038607049022,150.0
Fresno,2019-02-06,31.75,68.0,,,48.0,4.5,10.0,-1.0,0.3,11.3,0.0,0.0,11069.847083100312,150.0
Fresno,2019-02-07,48.520833333333336,108.0,,,48.0,4.65,11.6,-2.3,0.0,9.7,0.0,0.0,9941.88901879412,150.0
Fresno,2019-02-08,19.741935483870968,88.0,,,31.0,5.3999999999999995,12.6,-1.8,0.0,8.7,0.0,0.0,1500.0,150.0
Fresno,2019-02-09,26.5625,60.0,,,48.0,8.95,12.6,5.3,7.7,18.1,0.0,0.0,1500.0,150.0
Fresno,2019-02-10,19.583333333333332,44.0,,,48.0,8.2,11.2,5.2,8.4,22.2,0.0,0.0,1500.0,150.0
Fresno,2019-02-11,41.25,88.0,,,48.0,3.65,10.1,-2.8,0.0,15.0,0.0,0.0,9641.725384478048,150.0
Fresno,2019-02-12,42.6875,68.0,,,48.0,4.65,12.0,-2.7,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2019-02-13,42.19565217391305,76.0,,,46.0,11.15,15.9,6.4,10.4,23.9,0.0,0.0,1500.0,150.0
Fresno,2019-02-14,-108.1904761904762,34.0,,,42.0,15.05,16.9,13.2,16.4,25.9,0.0,0.0,16404.66322740592,150.0
Fresno,2019-02-15,-28.08888888888889,41.0,,,45.0,10.9,15.1,6.7,9.4,16.6,0.0,0.0,9458.414724013131,150.0
Fresno,2019-02-16,31.02127659574468,60.0,,,47.0,6.449999999999999,10.7,2.2,7.4,12.9,0.0,0.0,1500.0,150.0
Fresno,2019-02-17,-16.319148936170212,61.0,,,47.0,5.75,10.0,1.5,6.4,10.8,0.0,0.0,1500.0,150.0
Fresno,2019-02-18,43.191489361702125,80.0,,,47.0,4.45,9.8,-0.9,0.0,11.0,0.0,0.0,1500.0,150.0
Fresno,2019-02-19,23.458333333333332,71.0,,,48.0,4.5,9.9,-0.9,0.0,13.6,0.0,0.0,11109.551825458091,150.0
Fresno,2019-02-20,55.083333333333336,96.0,,,48.0,4.699999999999999,9.7,-0.3,0.0,8.7,0.0,0.0,15034.407673247886,150.0
Fresno,2019-02-21,22.208333333333332,52.0,,,48.0,4.7,10.1,-0.7,0.5,15.2,0.0,0.0,1500.0,150.0
Fresno,2019-02-22,32.833333333333336,59.0,,,48.0,5.3,11.4,-0.8,0.0,11.1,0.0,0.0,1500.0,150.0
Fresno,2019-02-23,64.47916666666667,91.0,,,48.0,5.5,12.7,-1.7,0.0,9.0,0.0,0.0,15305.622799556068,150.0
Fresno,2019-02-24,70.89583333333333,110.0,,,48.0,8.35,15.6,1.1,0.0,9.0,0.0,0.0,1500.0,150.0
Fresno,2019-02-25,56.875,88.0,,,48.0,11.9,18.7,5.1,0.0,11.4,0.0,0.0,9811.994258150362,150.0
Fresno,2019-02-26,33.958333333333336,54.0,,,48.0,12.95,18.0,7.9,0.0,12.0,0.0,0.0,1500.0,150.0
